open,close,high,low,value,volume,begin,end,datetime
460.2,460.25,460.25,460.2,83759.2,182,2025-09-09 09:24:00,2025-09-09 09:24:59,2025-09-09 09:24:00
460.25,460.15,460.25,460.15,93417.3,203,2025-09-09 09:25:00,2025-09-09 09:25:59,2025-09-09 09:25:00
460.15,460.2,460.2,460.15,10123.6,22,2025-09-09 09:26:00,2025-09-09 09:26:59,2025-09-09 09:26:00
460.2,460.2,460.2,460.15,837563.3499999997,1820,2025-09-09 09:27:00,2025-09-09 09:27:59,2025-09-09 09:27:00
460.15,460.1,460.2,460.1,796981.4,1732,2025-09-09 09:28:00,2025-09-09 09:28:59,2025-09-09 09:28:00
460.1,459.65,460.1,459.65,4243369.15,9226,2025-09-09 09:29:00,2025-09-09 09:29:59,2025-09-09 09:29:00
459.7,459.8,459.9,459.65,403169.39999999997,877,2025-09-09 09:30:00,2025-09-09 09:30:59,2025-09-09 09:30:00
459.9,459.85,459.9,459.85,17016.149999999998,37,2025-09-09 09:31:00,2025-09-09 09:31:59,2025-09-09 09:31:00
459.9,459.65,459.9,459.65,205091.95000000004,446,2025-09-09 09:32:00,2025-09-09 09:32:59,2025-09-09 09:32:00
459.65,459.85,459.85,459.65,849010.6000000001,1847,2025-09-09 09:33:00,2025-09-09 09:33:59,2025-09-09 09:33:00
459.85,459.8,459.85,459.75,52881.35000000001,115,2025-09-09 09:34:00,2025-09-09 09:34:59,2025-09-09 09:34:00
459.8,459.6,459.8,459.6,2894260.999999999,6296,2025-09-09 09:35:00,2025-09-09 09:35:59,2025-09-09 09:35:00
459.6,459.45,459.6,459.4,1930516.3,4202,2025-09-09 09:36:00,2025-09-09 09:36:59,2025-09-09 09:36:00
459.45,459.4,459.45,459.4,814144.8499999999,1772,2025-09-09 09:37:00,2025-09-09 09:37:59,2025-09-09 09:37:00
459.4,459.4,459.4,459.35,2443546.6999999997,5319,2025-09-09 09:38:00,2025-09-09 09:38:59,2025-09-09 09:38:00
459.35,459.35,459.35,459.3,1531348.6,3334,2025-09-09 09:39:00,2025-09-09 09:39:59,2025-09-09 09:39:00
459.35,459.35,459.35,459.3,75791.7,165,2025-09-09 09:40:00,2025-09-09 09:40:59,2025-09-09 09:40:00
459.45,459.6,459.65,459.35,536672.1999999998,1168,2025-09-09 09:41:00,2025-09-09 09:41:59,2025-09-09 09:41:00
459.35,459.35,459.6,459.3,541595.95,1179,2025-09-09 09:42:00,2025-09-09 09:42:59,2025-09-09 09:42:00
459.4,459.5,459.5,459.4,47328.4,103,2025-09-09 09:43:00,2025-09-09 09:43:59,2025-09-09 09:43:00
459.5,459.3,459.5,459.3,352300.80000000005,767,2025-09-09 09:44:00,2025-09-09 09:44:59,2025-09-09 09:44:00
459.3,459.35,459.5,459.3,95534.9,208,2025-09-09 09:45:00,2025-09-09 09:45:59,2025-09-09 09:45:00
459.35,459.05,459.45,459.05,1476436.1,3215,2025-09-09 09:46:00,2025-09-09 09:46:59,2025-09-09 09:46:00
459.1,459.2,459.55,459.05,1661520.8500000003,3617,2025-09-09 09:47:00,2025-09-09 09:47:59,2025-09-09 09:47:00
459.45,459.45,459.45,459.2,141454.40000000002,308,2025-09-09 09:48:00,2025-09-09 09:48:59,2025-09-09 09:48:00
459.35,459.45,459.45,459.3,71672.9,156,2025-09-09 09:49:00,2025-09-09 09:49:59,2025-09-09 09:49:00
459.35,459.6,459.65,459.3,167747.65000000002,365,2025-09-09 09:50:00,2025-09-09 09:50:59,2025-09-09 09:50:00
459.65,459.75,459.75,459.55,113993.40000000001,248,2025-09-09 09:51:00,2025-09-09 09:51:59,2025-09-09 09:51:00
459.75,459.95,460.0,459.55,543539.6999999998,1182,2025-09-09 09:52:00,2025-09-09 09:52:59,2025-09-09 09:52:00
459.85,459.8,459.9,459.7,61604.20000000001,134,2025-09-09 09:53:00,2025-09-09 09:53:59,2025-09-09 09:53:00
459.8,459.8,459.8,459.65,251440.0,547,2025-09-09 09:54:00,2025-09-09 09:54:59,2025-09-09 09:54:00
459.8,459.65,459.8,459.65,206885.65,450,2025-09-09 09:55:00,2025-09-09 09:55:59,2025-09-09 09:55:00
459.7,459.7,459.8,459.65,32639.15,71,2025-09-09 09:56:00,2025-09-09 09:56:59,2025-09-09 09:56:00
459.65,459.9,459.9,459.65,1083825.45,2357,2025-09-09 09:57:00,2025-09-09 09:57:59,2025-09-09 09:57:00
459.95,461.05,461.55,459.8,32685274.600000005,70931,2025-09-09 09:58:00,2025-09-09 09:58:59,2025-09-09 09:58:00
461.1,461.1,461.4,461.0,24000290.85,52039,2025-09-09 09:59:00,2025-09-09 09:59:59,2025-09-09 09:59:00
461.1,461.2,461.2,460.7,10584522.7,22962,2025-09-09 10:00:00,2025-09-09 10:00:59,2025-09-09 10:00:00
461.2,461.3,461.45,461.15,4965734.749999998,10764,2025-09-09 10:01:00,2025-09-09 10:01:59,2025-09-09 10:01:00
461.3,460.75,461.35,460.7,3480049.1999999983,7548,2025-09-09 10:02:00,2025-09-09 10:02:59,2025-09-09 10:02:00
